len(N),E,ns
16,-13,87.3
16,-12,88.3
16,-11,90.7
16,-10,88.7
16,-9,88.5
16,-8,89.5
16,-7,89.3
16,-6,89.0
16,-5,91.8
16,-4,91.3
16,-3,91.0
16,-2,98.0
16,-1,98.6
16,0,57.2
16,1,135
16,2,154
16,3,163
16,4,162
16,5,166
16,6,93.1
16,7,92.9
16,8,94.7
16,9,93.4
16,10,93.2
16,11,95.0
16,12,94.5
16,13,93.0
16,14,95.5
16,15,93.8
16,16,93.9
16,17,95.5
16,18,94.2
16,19,93.3
16,20,96.2
16,21,93.9
16,22,93.4
17,-22,88.2
17,-21,89.7
17,-20,91.3
17,-19,90.5
17,-18,92.0
17,-17,91.4
17,-16,90.4
17,-15,92.0
17,-14,90.2
17,-13,92.6
17,-12,94.1
17,-11,92.8
17,-10,93.5
17,-9,97.9
17,-8,91.8
17,-7,91.7
17,-6,94.6
17,-5,94.5
17,-4,94.0
17,-3,99.7
17,-2,96.2
17,-1,69.8
17,0,125
17,1,153
17,2,170
17,3,166
17,4,164
17,5,114
17,6,97.0
17,7,99.1
17,8,96.6
17,9,97.1
17,10,98.6
17,11,96.7
17,12,96.3
17,13,99.7
17,14,96.5
17,15,96.8
17,16,98.1
17,17,98.0
17,18,96.3
17,19,98.6
17,20,97.6
17,21,96.4
17,22,98.5
18,-22,89.1
18,-21,90.0
18,-20,91.4
18,-19,92.5
18,-18,90.5
18,-17,91.2
18,-16,93.4
18,-15,91.7
18,-14,93.6
18,-13,94.9
18,-12,91.7
18,-11,92.4
18,-10,94.1
18,-9,92.7
18,-8,91.5
18,-7,95.1
18,-6,93.4
18,-5,95.4
18,-4,99.8
18,-3,96.8
18,-2,69.9
18,-1,127
18,0,154
18,1,166
18,2,168
18,3,164
18,4,115
18,5,97.3
18,6,98.1
18,7,96.8
18,8,96.6
18,9,98.9
18,10,97.3
18,11,96.7
18,12,98.2
18,13,97.0
18,14,97.3
18,15,98.7
18,16,96.8
18,17,97.0
18,18,99.5
18,19,97.3
18,20,96.5
18,21,99.6
18,22,87.4
